or,xg,yg,fa,fa_err,xm,ym,hdtbm,te,ba
      16.575000,      16.441667,      41.791667,      68.258865,       1.151325,  619785.493977, 4627650.055749,     -74.800003,      -5.190017,      73.448882
      41.841667,      16.458333,      41.791667,      67.897171,       1.023167,  621170.331167, 4627673.416567,     -79.000000,      -5.468747,      73.365918
      67.548180,      16.475000,      41.791667,      67.649498,       0.999739,  622555.169528, 4627697.046038,     -82.199997,      -5.698693,      73.348191
       0.805727,      16.491667,      41.791667,      67.810753,       0.981061,  623940.009067, 4627720.944166,     -85.550003,      -5.932800,      73.743553
      68.338486,      16.508333,      41.791667,      68.122345,       0.829133,  625324.849789, 4627745.110956,     -88.550003,      -6.141317,      74.263662
      16.591667,      16.525000,      41.791667,      68.165329,       0.791858,  626709.691722, 4627769.546413,     -91.149994,      -6.329571,      74.494900
      41.841667,      16.541667,      41.791667,      67.495781,       0.809493,  628094.534873, 4627794.250541,     -93.500000,      -6.489824,      73.985605
      67.663567,      16.558333,      41.791667,      66.291054,       0.801861,  629479.379246, 4627819.223346,     -95.300003,      -6.627852,      72.918906
       0.799833,      16.575000,      41.791667,      65.192978,       0.799513,  630864.224870, 4627844.464832,     -96.949997,      -6.744782,      71.937760
      68.238152,      16.591667,      41.791667,      64.765717,       0.800021,  632249.071751, 4627869.975005,     -98.149994,      -6.842404,      71.608120
      16.608333,      16.608333,      41.791667,      64.847420,       0.800000,  633633.919894, 4627895.753869,     -99.449997,      -6.951726,      71.799146
      41.841667,      16.625000,      41.791667,      65.045532,       0.800093,  635018.769328, 4627921.801430,    -102.400002,      -7.147378,      72.192911
      67.770523,      16.641667,      41.791667,      64.950226,       0.798108,  636403.620059, 4627948.117693,    -105.050003,      -7.343035,      72.293261
       0.799375,      16.658333,      41.791667,      64.368935,       0.802501,  637788.472091, 4627974.702663,    -107.149994,      -7.516297,      71.885232
      68.016731,      16.675000,      41.791667,      64.057472,       0.884138,  639173.325454, 4628001.556346,    -110.550003,      -7.783074,      71.840546
      16.625000,      16.691667,      41.791667,      64.142960,       0.996075,  640558.180153, 4628028.678746,    -115.050003,      -8.058854,      72.201813
      41.841667,      16.708333,      41.791667,      64.539879,       1.001471,  641943.036193, 4628056.069869,    -116.599998,      -8.207821,      72.747700
      67.330490,      16.725000,      41.791667,      64.925301,       1.001898,  643327.893604, 4628083.729722,    -127.099998,      -8.858911,      73.784212
       0.810139,      16.741667,      41.791667,      64.950211,       0.995586,  644712.752390, 4628111.658308,    -138.649994,      -9.674740,      74.624951
      67.168350,      16.758333,      41.791667,      64.685799,       0.803081,  646097.612557, 4628139.855634,    -140.550003,      -9.932331,      74.618130
      16.641667,      16.775000,      41.791667,      64.694038,       0.799152,  647482.474134, 4628168.321705,    -143.850006,     -10.209928,      74.903966
      41.841667,      16.791667,      41.791667,      65.072563,       0.800013,  648867.337126, 4628197.056527,    -148.899994,     -10.610988,      75.683551
      66.692688,      16.808333,      41.791667,      65.998810,       0.800000,  650252.201538, 4628226.060106,    -157.050003,     -11.258610,      77.257420
       0.871366,      16.825000,      41.791667,      66.599380,       0.800000,  651637.067400, 4628255.332448,    -169.399994,     -12.149859,      78.749240
      66.111168,      16.841667,      41.791667,      66.311562,       0.800000,  653021.934717, 4628284.873557,    -184.350006,     -13.235486,      79.547048
      16.658333,      15.858333,      41.775000,     161.604004,      49.413540,  571335.294828, 4625151.210967,     655.000000,      69.032313,      92.571691
      41.841667,      15.875000,      41.775000,     167.305023,      49.426929,  572720.458384, 4625165.170572,     804.000000,      82.604182,      84.700841
      66.302612,      15.891667,      41.775000,     174.018295,      46.665932,  574105.622643, 4625179.398681,     882.000000,      91.247302,      82.770993
       1.004337,      15.908333,      41.775000,     181.141785,      43.889458,  575490.787611, 4625193.895296,     922.000000,      95.421255,      85.720529
      65.577339,      15.925000,      41.775000,     188.052505,      41.318157,  576875.953317, 4625208.660420,     661.000000,      68.907669,     119.144836
      16.675000,      15.941667,      41.775000,     193.969788,      38.542912,  578261.119767, 4625223.694057,     629.000000,      68.112262,     125.857526
      41.841667,      15.958333,      41.775000,     198.464752,      35.789448,  579646.286965, 4625238.996208,     657.000000,      71.419739,     127.045013
      66.331818,      15.975000,      41.775000,     200.753662,      33.722290,  581031.454942, 4625254.566878,     667.000000,      71.503370,     129.250292
       1.003543,      15.991667,      41.775000,     200.813232,      31.695425,  582416.623702, 4625270.406070,     642.000000,      69.078231,     131.735001
      65.334229,      16.008333,      41.775000,     198.462662,      29.820721,  583801.793251, 4625286.513786,     730.000000,      78.893071,     119.569591
      16.691667,      16.025000,      41.775000,     193.905380,      27.791658,  585186.963619, 4625302.890030,     700.000000,      75.635162,     118.270218
      41.841667,      16.041667,      41.775000,     187.510208,      25.727879,  586572.134810, 4625319.534804,     667.000000,      71.866689,     115.643520
      66.722122,      16.058333,      41.775000,     179.703857,      23.545763,  587957.306831, 4625336.448113,     698.000000,      74.083521,     105.620336
       0.999688,      16.075000,      41.775000,     170.896011,      21.347771,  589342.479710, 4625353.629960,     699.000000,      71.291854,      99.604158
      65.445015,      16.091667,      41.775000,     161.688919,      19.142540,  590727.653452, 4625371.080348,     663.000000,      69.295623,      92.393296
      16.708333,      16.108333,      41.775000,     152.847656,      16.955265,  592112.828064, 4625388.799281,     554.000000,      56.988647,      95.859009
      41.841667,      16.125000,      41.775000,     144.780930,      14.979321,  593498.003574, 4625406.786762,     517.000000,      51.587662,      93.193268
      66.947319,      16.141667,      41.775000,     137.576660,      13.342370,  594883.179988, 4625425.042794,     407.000000,      40.305340,      97.271320
       1.000008,      16.158333,      41.775000,     131.289566,      11.800267,  596268.357311, 4625443.567382,     326.000000,      32.173901,      99.115665
      65.799606,      16.175000,      41.775000,     125.239052,      10.348870,  597653.535573, 4625462.360529,     190.000000,      17.112586,     108.126466
      16.725000,      16.191667,      41.775000,     118.638626,       8.797438,  599038.714779, 4625481.422239,       6.586775,      -1.553938,     120.192564
      41.841667,      16.208333,      41.775000,     111.207222,       7.462159,  600423.894934, 4625500.752515,     -13.600000,      -1.472590,     112.679812
      66.404114,      16.225000,      41.775000,     103.443451,       6.546624,  601809.076067, 4625520.351362,     -14.700001,      -1.359311,     104.802762
       0.999911,      16.241667,      41.775000,      96.651169,       5.640929,  603194.258185, 4625540.218783,     -16.299999,      -1.373857,      98.025026
      66.023476,      16.258333,      41.775000,      91.483597,       4.791737,  604579.441291, 4625560.354782,     -18.299999,      -1.450071,      92.933667
      16.741667,      16.275000,      41.775000,      87.247917,       3.980487,  605964.625416, 4625580.759364,     -20.200001,      -1.543934,      88.791851
      41.841667,      16.291667,      41.775000,      83.470879,       3.237488,  607349.810565, 4625601.432533,     -22.900000,      -1.701885,      85.172763
      65.482681,      16.308333,      41.775000,      80.506851,       2.820436,  608734.996743, 4625622.374291,     -25.950001,      -1.903339,      82.410190
       1.001562,      16.325000,      41.775000,      78.684662,       2.559770,  610120.183980, 4625643.584645,     -31.400002,      -2.269680,      80.954342
      65.981117,      16.341667,      41.775000,      77.333656,       2.250836,  611505.372281, 4625665.063597,     -37.950001,      -2.707101,      80.040757
      16.758333,      16.358333,      41.775000,      75.424454,       1.942596,  612890.561651, 4625686.811153,     -44.549999,      -3.121752,      78.546206
      41.841667,      16.375000,      41.775000,      73.025848,       1.673094,  614275.752119, 4625708.827316,     -50.799999,      -3.543361,      76.569209
      64.749130,      16.391667,      41.775000,      70.851089,       1.544973,  615660.943692, 4625731.112091,     -55.450001,      -3.862340,      74.713430
       0.999037,      16.408333,      41.775000,      69.423706,       1.447649,  617046.136373, 4625753.665483,     -62.349998,      -4.330638,      73.754344
      65.846916,      16.425000,      41.775000,      68.791702,       1.350499,  618431.330193, 4625776.487495,     -68.300003,      -4.736142,      73.527844
      16.775000,      16.441667,      41.775000,      68.551750,       1.242215,  619816.525156, 4625799.578133,     -73.650002,      -5.094950,      73.646700
      41.841667,      16.458333,      41.775000,      68.391853,       1.153327,  621201.721269, 4625822.937401,     -77.599998,      -5.372942,      73.764795
      64.756424,      16.475000,      41.775000,      68.354324,       1.040537,  622586.918560, 4625846.565304,     -81.099998,      -5.616168,      73.970492
       0.813114,      16.491667,      41.775000,      68.384888,       0.960874,  623972.117035, 4625870.461846,     -84.800003,      -5.871653,      74.256541
      65.447975,      16.508333,      41.775000,      68.391533,       0.827892,  625357.316699, 4625894.627032,     -87.650002,      -6.079695,      74.471228
      16.791667,      16.525000,      41.775000,      68.197639,       0.790320,  626742.517581, 4625919.060867,     -90.599998,      -6.285649,      74.483288
      41.841667,      16.541667,      41.775000,      67.587250,       0.800491,  628127.719687, 4625943.763356,     -92.449997,      -6.417790,      74.005039
